36351,2582.15040,3617.65440,1843.34400
36607,2599.93920,3638.05440,1844.81280
36863,2621.80800,3658.45440,1857.05280
37119,2639.59680,3672.16320,1869.29280
37375,2661.46560,3696.64320,1881.53280
37631,2676.64320,3717.04320,1889.69280
37887,2694.43200,3737.44320,1901.93280
38143,2716.30080,3761.92320,1914.17280
38399,2734.08960,3782.32320,1926.41280
38655,2755.95840,3796.03200,1934.57280
38911,2777.82720,3820.51200,1946.81280
39167,2788.92480,3840.91200,1959.05280
39423,2806.71360,3861.31200,1971.29280
39679,2828.58240,3881.71200,1979.45280
39935,2850.45120,3895.42080,1991.69280
40191,2868.24000,3919.90080,2003.93280
40447,2886.02880,3940.30080,2016.17280
40703,2901.20640,3960.70080,2024.33280
40959,2923.07520,3981.10080,2036.57280
41215,2940.86400,3994.80960,2048.81280
41471,2962.73280,4015.20960,2056.97280
41727,2980.52160,4035.60960,2069.21280
41983,3002.39040,4056.00960,2077.37280
42239,3013.48800,4076.40960,2089.61280
42495,3035.35680,4096.80960,2101.85280
42751,3053.14560,4110.51840,2110.01280
43007,3075.01440,4130.91840,2122.25280
43263,3092.80320,4151.31840,2130.41280
43519,3114.67200,4171.71840,2142.65280
43775,3125.76960,4188.03840,2154.89280
44031,3147.63840,4201.74720,2156.36160
44287,3169.50720,4222.14720,2168.60160
44543,3187.29600,4242.54720,2176.76160
44799,3209.16480,4262.94720,2189.00160
45055,3226.95360,4283.34720,2201.24160
45311,3242.13120,4303.74720,2209.40160
45567,3259.92000,4317.45600,2221.64160
45823,3281.78880,4337.85600,2229.80160
46079,3299.57760,4358.25600,2242.04160
46335,3317.36640,4374.57600,2250.20160
46591,3335.15520,4394.97600,2262.44160
46847,3350.33280,4404.60480,2274.68160
47103,3368.12160,4429.08480,2282.84160
47359,3389.99040,4449.48480,2295.08160
47615,3407.77920,4465.80480,2303.24160
47871,3429.64800,4486.20480,2315.48160
48127,3447.43680,4506.60480,2327.72160
48383,3458.53440,4520.31360,2335.88160
48639,3480.40320,4536.63360,2348.12160
48895,3498.19200,4557.03360,2356.28160
49151,3520.06080,4577.43360,2368.52160
49407,3537.84960,4597.83360,2376.68160
49663,3559.71840,4614.15360,2388.92160
49919,3570.81600,4627.86240,2397.08160
50175,3592.68480,4648.26240,2409.32160
50431,3610.47360,4664.58240,2417.48160
50687,3632.34240,4684.98240,2429.72160
50943,3650.13120,4701.30240,2437.88160
51199,3667.92000,4721.70240,2450.12160
51455,3687.17760,4735.41120,2458.28160
51711,3700.88640,4751.73120,2463.83040
51967,3722.75520,4772.13120,2471.99040
52223,3740.54400,4792.53120,2484.23040
52479,3762.41280,4808.85120,2492.39040
52735,3780.20160,4829.25120,2504.63040
52991,3802.07040,4838.88000,2512.79040
53247,3813.16800,4859.28000,2525.03040
53503,3835.03680,4875.60000,2533.19040
53759,3852.82560,4896.00000,2545.43040
54015,3870.61440,4916.40000,2553.59040
54271,3892.48320,4932.72000,2565.83040
54527,3910.27200,4946.42880,2573.99040
54783,3925.44960,4966.82880,2586.23040
55039,3943.23840,4987.22880,2594.39040
55295,3961.02720,5003.54880,2606.63040
55551,3982.89600,5019.86880,2614.79040
55807,4000.68480,5040.26880,2622.95040
56063,4022.55360,5049.89760,2635.19040
56319,4033.65120,5070.29760,2643.35040
56575,4055.52000,5090.69760,2655.59040
56831,4073.30880,5107.01760,2663.75040
57087,4095.17760,5127.41760,2675.99040
57343,4112.96640,5143.73760,2684.15040
57599,4134.83520,5157.44640,2696.39040
57855,4145.93280,5173.76640,2704.55040
58111,4163.72160,5190.08640,2712.71040
58367,4181.51040,5210.48640,2724.95040
58623,4203.37920,5226.80640,2733.11040
58879,4221.16800,5243.12640,2741.27040
59135,4243.03680,5263.52640,2753.51040
59391,4260.82560,5273.15520,2761.67040
59647,4271.92320,5289.47520,2767.21920
59903,4293.79200,5309.87520,2775.37920
60159,4311.58080,5326.19520,2783.53920
60415,4329.36960,5346.59520,2795.77920
60671,4351.23840,5362.91520,2803.93920
60927,4369.02720,5372.54400,2812.09920
61183,4384.20480,5392.94400,2824.33920
61439,4401.99360,5409.26400,2832.49920
61695,4419.78240,5425.58400,2783.53920
61951,4441.65120,5445.98400,2852.89920
62207,4459.44000,5462.30400,2861.05920
62463,4477.22880,5478.62400,2873.29920
62719,4495.01760,5492.33280,2881.45920
62975,4510.19520,5508.65280,2889.61920
63231,4527.98400,5524.97280,2901.85920
63487,4549.85280,5545.37280,2910.01920
63743,4567.64160,5561.69280,2918.17920
63999,4585.43040,5578.01280,2930.41920
64255,4607.29920,5591.72160,2938.57920
64511,4625.08800,5608.04160,2950.81920
64767,4636.18560,5624.36160,2958.97920
65023,4658.05440,5644.76160,2967.13920
65279,4675.84320,5661.08160,2979.37920
65535,4693.63200,5677.40160,2987.53920
