165,9.80916,18.68259,9.33290
166,9.86369,18.78135,9.39010
167,9.91821,18.89917,9.45683
168,9.98837,19.02310,9.50449
169,10.04290,19.12185,9.56169
170,10.11306,19.25531,9.61889
171,10.15806,19.36360,9.67608
172,10.22822,19.47800,9.73328
173,10.28274,19.59582,9.79047
174,10.35290,19.70411,9.84767
175,10.40743,19.81850,9.89877
176,10.58665,19.99353,10.09895
177,10.65681,20.10182,10.15615
178,10.71133,20.22574,10.21335
179,10.78150,20.34357,10.27054
180,10.83602,20.45796,10.33727
181,10.88102,20.56625,10.39447
182,10.95118,20.23527,10.44213
183,11.01524,20.80800,10.50886
184,11.07587,20.92582,10.55042
185,11.13039,21.04022,10.60762
186,11.20055,21.14851,10.66481
187,11.25508,21.28197,10.72201
188,11.32524,21.38073,10.77921
189,11.37977,21.49855,10.83640
190,11.42476,21.61294,10.89360
191,11.50446,21.73077,10.95080
192,11.42476,21.71170,10.87453
193,11.49492,21.83563,10.93173
194,11.54945,21.94392,10.98893
195,11.61961,22.06784,11.04612
196,11.67414,22.17613,11.10332
197,11.73477,22.28443,11.16052
198,11.79883,22.40835,11.22724
199,11.85945,22.52618,11.25927
200,11.91398,22.65010,11.32600
201,11.97804,22.76793,11.38320
202,12.03867,22.88232,11.44040
203,12.10883,22.99061,11.49759
204,12.16336,23.09890,11.55479
205,12.21788,23.23236,11.61199
206,12.28804,23.33112,11.67871
207,12.33304,23.46458,11.72638
208,12.53742,23.70022,11.91093
209,12.59195,23.82415,11.96813
210,12.64647,23.93244,12.02532
211,12.70710,24.04683,12.08252
212,12.77116,24.16466,12.13972
213,12.83179,24.28248,12.19691
214,12.88632,24.39687,12.26364
215,12.94695,24.49563,12.31130
216,13.00147,24.62909,12.36850
217,13.08117,24.73738,12.43523
218,13.12616,24.86131,12.49243
219,13.19632,24.96960,12.54962
220,13.25085,25.08742,12.59119
221,13.30538,25.21135,12.64838
222,13.37554,25.31964,12.70558
223,13.44570,25.44357,12.76277
224,13.49069,25.50419,12.83904
225,13.55475,25.62812,12.88670
226,13.62491,25.75548,12.95343
227,13.66991,25.86034,13.00109
228,13.74960,25.98769,13.05829
229,13.79459,26.08645,13.12502
230,13.87429,26.21991,13.18221
231,13.91928,26.33773,13.23941
232,13.97381,26.44259,13.28097
233,14.04397,26.55089,13.33817
234,14.09850,26.68434,13.39536
235,14.15913,26.79264,13.45256
236,14.22319,26.90093,13.50976
237,14.28381,27.03439,13.56695
238,14.33834,27.13314,13.63368
239,14.40850,27.25707,13.69088
240,14.46303,27.37489,13.73854
241,14.52366,27.48319,13.80527
242,14.57818,27.60711,13.85293
243,14.64834,27.72493,13.90060
244,14.70287,27.83933,13.95169
245,14.76693,27.95715,14.01842
246,14.83709,28.08108,14.07562
247,14.87255,28.17984,14.13281
248,14.95225,28.28813,14.18048
249,14.99724,28.41205,14.25674
250,15.06740,28.52988,14.30440
251,15.13146,28.65380,14.36160
252,15.19209,28.79069,14.41880
253,15.25615,28.88602,14.47599
254,15.30114,28.99431,14.52366
255,15.36177,29.10260,14.59039
256,15.30724,28.94665,14.50459
257,15.36177,29.08010,14.57132
258,15.43193,29.18840,14.61288
259,15.47693,29.30622,14.66055
260,15.53145,29.42061,14.71774
261,15.60161,29.52890,14.78447
262,15.65614,29.65283,14.84167
263,15.71677,29.77065,14.89886
264,15.78083,29.89458,14.95606
265,15.83193,29.99334,15.01326
266,15.89599,30.10163,15.07045
267,15.95661,30.23509,15.12765
268,16.02067,30.32431,15.18484
269,16.08130,30.45777,15.25157
270,16.14536,30.57560,15.29314
271,16.19989,30.67436,15.34080
272,16.39474,31.06863,15.54099
273,16.44926,31.16739,15.60772
274,16.51332,31.28521,15.65538
275,16.57395,31.40914,15.72211
276,16.63458,31.53649,15.76977
277,16.68911,31.65089,15.84603
278,16.75927,31.75918,15.89370
279,16.81379,31.88310,15.95089
280,16.84926,32.00093,15.99246
281,16.93848,32.09015,16.04965
282,16.99301,32.23314,16.10685
283,17.05364,32.34144,16.17358
284,17.10816,32.45583,16.23077
285,17.16879,32.57365,16.29750
286,17.23285,32.68804,16.33563
287,17.29348,32.80587,16.39283
288,17.23285,32.88213,16.32610
289,17.30301,32.99996,16.37376
290,17.34801,33.10825,16.44049
291,17.41207,33.23217,16.48816
292,17.48223,33.34046,16.54535
293,17.53676,33.47392,16.61208
294,17.59738,33.57268,16.65364
295,17.65191,33.68097,16.71084
296,17.72207,33.80490,16.77757
297,17.78613,33.91319,16.82523
298,17.84066,34.04665,16.89196
299,17.89175,34.15494,16.94916
300,17.97145,34.28840,16.99682
301,18.01644,34.37762,17.06355
302,18.07097,34.49545,17.11121
303,18.13160,34.61937,17.16841
304,18.31081,34.77533,17.36250
305,18.40004,34.88972,17.41969
306,18.45456,35.00754,17.48642
307,18.50566,35.12537,17.53409
308,18.56019,35.23976,17.60081
309,18.60518,35.35759,17.64848
